id,SalePrice
2734,159472.39184348803
2735,123199.21250917928
2736,128019.74757872825
2737,136770.97540377543
2738,126304.03369513934
2739,119372.51857986831
2740,141388.1710522818
2741,137840.4570592423
2742,147147.40326649824
2743,143994.19130509056
2744,169588.2455058985
2745,174502.43370790084
2746,142964.7687153343
2747,136444.52275487286
2748,150103.0189361003
2749,103137.49246240915
2750,130750.68993491872
2751,105046.60234009684
2752,133527.53781974118
2753,183538.17574980378
2754,158533.76655264493
2755,241036.44162884206
2756,130542.85278695781
2757,93705.17741992138
2758,48779.37663027266
2759,84946.2075040464
2760,163122.77564897342
2761,133555.5224159504
2762,142315.55980315647
2763,133451.4266517852
2764,180252.22021955004
2765,38772.904000249604
2766,263265.0936225093
2767,101195.59348876987
2768,-36901.07060644042
2769,129349.77856490787
2770,143475.9243923349
2771,142938.68080349502
2772,98363.72018697338
2773,109727.28615733053
2774,167749.6056052888
2775,149230.0484420724
2776,131329.92636555177
2777,140160.23869996
2778,137041.53109383915
2779,118714.58166148874
2780,122786.8967345142
2781,105338.64587196233
2782,97667.90803542093
2783,81231.28701429523
2784,112992.89827212272
2785,135495.16456948454
2786,134684.05992346405
2787,52277.82613803976
2788,119366.11710453767
2789,62313.276399291746
2790,177568.90983579974
2791,90340.17976121606
2792,96701.25852786718
2793,70985.42239231389
2794,147510.96912082992
2795,100205.87394115975
2796,135158.84537102302
2797,109695.51449818966
2798,238316.8293375303
2799,118254.02875908054
2800,125919.50547577906
2801,62244.86899120246
2802,121626.51516159168
2803,116489.66337591536
2804,178434.6421175813
2805,15778.987481692311
2806,-5485.5880528311245
2807,72516.20028270854
2808,195738.25606805077
2809,160388.869892447
2810,135965.92114586543
2811,127329.02349132662
2812,165767.81993816228
2813,179253.3412073289
2814,147377.46596545426
2815,147370.40721293146
2816,101984.68133110367
2817,230168.71623222946
2818,141200.6679413204
2819,127881.50852145167
2820,176210.85285139256
2821,133601.32668016074
2822,91824.3802924135
2823,172768.79228213136
2824,332387.6838478121
2825,168780.27676498442
2826,39570.42867538059
2827,136209.63198708647
2828,134489.53322439938
2829,212376.32799120713
2830,209309.07859334268
2831,230107.11572805422
2832,188763.9581318256
2833,262351.1843633107
2834,276698.42514817644
2835,230123.56499610923
2836,222188.2385653545
2837,197046.55526890873
2838,155527.76720511104
2839,145633.54901832456
2840,136973.94596388872
2841,207881.74657684076
2842,198567.54273238595
2843,226391.5564017081
2844,154738.50800065507
2845,180150.50580732757
2846,115448.55745982393
2847,205135.39808396992
2848,219426.96698987146
2849,222666.46496506152
2850,193681.01784769684
2851,280723.5336891299
2852,212585.55719336407
2853,230428.76266561885
2854,240875.49957279774
2855,141561.53752257497
2856,205582.0510476402
2857,206950.1134905938
2858,194105.66752228784
2859,214984.52479489162
2860,69673.47374861929
2861,134023.72032367456
2862,132365.66915219088
2863,189083.96407538804
2864,146072.82040764115
2865,258339.91593082855
2866,139331.2899127564
2867,125201.7078613262
2868,84379.57518716315
2869,102567.31403953006
2870,106781.81354478904
2871,102382.28311066718
2872,65637.11215804258
2873,39121.928352867486
2874,80013.43274673175
2875,149321.01039049996
2876,122511.05442177426
2877,160380.92401988793
2878,155322.32890560947
2879,164012.73982928318
2880,145253.97826157184
2881,99057.21841056268
2882,141289.11538677715
2883,209123.76313830548
2884,198440.5618621394
2885,191146.89587513736
2886,184461.84819780965
2887,256058.65110668878
2888,118209.17938156151
2889,140622.55515275733
2890,28241.793170854682
2891,76593.87614759855
2892,152118.4892113788
2893,-112375.80443660909
2894,59919.4925752986
2895,-7621.814997102105
2896,299500.3078635039
2897,264550.42238297744
2898,215518.3474328601
2899,131082.87079397676
2900,193402.49832070447
2901,165712.89834743016
2902,215358.76882961468
2903,176034.66373125487
2904,310424.97599464585
2905,356088.14067519904
2906,33817.77885327549
2907,199997.2932595769
2908,103237.10048531204
2909,102368.13326785866
2910,124947.71566414011
2911,74458.08535272858
2912,68959.57161872755
2913,159033.98680860765
2914,59621.25070292926
2915,62526.50082688019
2916,73849.89800429714
2917,68078.74899402964
2918,177994.2462524579
2919,105762.87085053851
